site_id,pec_id,site_name,owner_applicant,street_address,parcel_id,acres,building_sq_ft,mw_reported,construction_type,build_status,notes,source_link,tax_map_link,date_updated,latitude,longitude,county_fips,county_name,inside_target_county,inside_buffer_zone,source_org,source_url,retrieved_at
142,PEC-LDN-0071,21955 LOUDOUN COUNTY PKWY,CloudHQ,21955 LOUDOUN COUNTY PKWY,061177666002,29.96,"983,994",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061177666002&jur=107&taxyr=2024,2024-04-10,39.01002754000007,-77.46273661999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
282,PEC-PWM-0051,Airport Gateway Commerce Center,"UNICORN INTERESTS LLC, PCL F1",10940 AIRMAN AVE,7694-84-2446,35.6,"369,600",,New,Proposed,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=026258,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=026258,2024-04-10,38.71584462000004,-77.49835773999996,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
288,PEC-PWM-0057,Innovation On The Parkway PRA,"University Blvd, LLC",11101 UNIVERSITY BLVD,7695-09-7902,17.73,"208,173",,Redevelopment,Proposed,,https://egcss.pwcgov.org/SelfService#/plan/005eaa9c-a822-4dad-b14e-35d804a4f532,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=202724,2024-04-10,38.75371200000005,-77.52560491999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
311,PEC-PWM-0078,MCC5,"UNICORN INTERESTS LLC, CLOUD HQ",10740 AIRMAN AVE,7794-06-4463,24.4,"400,000",,New,Proposed,,https://datacenterhawk.com/marketplace/providers/cloudhq/10740-airman-avenue/mcc5,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=094463,2024-04-10,38.71975632000003,-77.49308576999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
305,PEC-PWM-0072,Vulcan Data Center,Amazon Data Services Inc,8501 VULCAN LN,7696-34-7899,165.3,"1,071,000",,New,Proposed,square footage is an estimate,https://egcss.pwcgov.org/SelfService#/plan/f322379d-0301-4028-9ba5-e23724a6cb51,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=019605,2024-04-10,38.771147530000064,-77.51434820999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
480,PEC-PWM-0090,Six Towers Industrial Park,Noble Terra LLC,8030 Six Towers Rd,7892-60-4187,23.82,750974,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. Square footage is pulled from the proposed estimates included in the initial rezoning package,https://egcss.pwcgov.org/SelfService#/plan/f32568b2-c8f2-4134-815c-9da3cb62a8f1?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=001057#,2025-12-01,38.6479169902193,-77.43843892987773,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
125,PEC-LDN-0055,22350 KIPPER DR AWS,Amazon Data Services Inc,22350 KIPPER DR,045494813000,10.65,"203,460",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=045494813000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.99508858000007,-77.43511003999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
457,PEC-LDN-0176,CYRUSONE BROADLANDS DATA CENTER,Cyrus One,Belmont Road and Dulles Greenway,154199491000,57.61,784600,,New,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/A3CFB06B-5F39-4218-A8C5-D494E4ABAB9B?tab=locations,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=154199491000&jur=107&taxyr=2025,2025-08-11,39.033375029899304,-77.52170680986842,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
219,PEC-LDN-0145,DULLES BERRY LC4,CloudHQ,22200 LOUDOUN COUNTY PKWY  ,062256361000,94.16,"1,434,706",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062256361000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.002520110000034,-77.47227906999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
411,PEC-LDN-0127,WHEELER SURVEY COMPANY,WHEELER SURVEY COMPANY LLC,24400 HOWLING ROOSTER LN,162176713000,135.31,538565,,"Operating, Expanding",Existing,Phase 1 and 2,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/ceb6d3e2-f4d6-4a2f-a791-50cd5a6d03f3?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=162176713000&jur=107&taxyr=2024&LMparent=20,2025-08-06,38.94236154981031,-77.5286435600682,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
79,PEC-LDN-0010,Vantage V2 Campus 22318 Glenn Drive,VANTAGE DATA CENTERS VA2 LLC,22435 GLENN DR  ,032155119000,18.44,"565,680",,Complete,Existing,Has natural gas turbines and may produce onsite power,https://www.datacenterdynamics.com/en/news/vantage-files-to-develop-second-virginia-campus-in-sterling/,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=032155119000&jur=107&taxyr=2024,2024-04-10,38.99797264000006,-77.43019021999999,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
19,PEC-FAX-0004,BIT HOLDINGS FIFTY-FOUR,BIT HOLDINGS FIFTY-FOUR INC,12902 FEDERAL SYSTEMS PARK DR,0552 01 0019,14.06,"338,364",,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0552%2001%20%200019&jur=129&taxyr=2025,2024-04-10,38.86084188000006,-77.39341083999994,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
73,PEC-LDN-0004,CYXTERA DC2 COLOCATION,MEDINA DC 2 ASSETS LLC,45901 NOKES BLVD,030297084000,6.24,"89,072",,Complete,Existing,"Shown as ""Storage Warehouse""",https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad1-a/,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030297084000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.02324816000004,-77.41318260999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
171,PEC-LDN-0099,IAD3 DataBank,ZCOLO LLC,21630 RED RUM DR,088481748000,10.97,"286,800",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=088481748000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.01779141000002,-77.48172297999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
25,PEC-FAX-0009,LEMUR PROPERTIES LLC,Digital Realty,1780 BUSINESS CENTER DR,0183 08 0009A,8.58,"264,888",,Complete,Existing,,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0183%2008%20%200009A&jur=129&taxyr=2025,2024-04-10,38.948555760000026,-77.32713966999995,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
36,PEC-FAX-0020,VA 95 BUILDING NINE LP,VA 95 BUILDING NINE LP,7600 BOSTON BLVD,0991 12 0010,4.32,"69,832",,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0991%2012%20%200010&jur=129&taxyr=2025,2024-04-10,38.739192190000026,-77.20798001999998,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
391,PEC-PWM-0040,Manassas Point,MANASSAS DC OPERATING LLC,7816 BETHLEHEM RD,7596-79-3589,39.86,1739350,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. Square footage increased in an amendment in 2024,https://egcss.pwcgov.org/SelfService#/plan/112446d3-3458-4c10-9081-42d87805d421?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=022171,2025-07-14,38.78383319025805,-77.53779042997161,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
440,PEC-LDN-0171,Thayer Road,"JK LAND HOLDINGS II LLC & GOELLER, KEVIN & GOELLER, RYAN",45564 THAYER RD,30465708000,9.82,305593,,New,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/93bd1580-f8d3-4bb1-845e-4b6d0c970645?tab=locations,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=030465708000&jur=107&taxyr=2025&LMparent=20,2025-08-10,39.026967000023106,-77.42447831984504,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
105,PEC-LDN-0036,VANTAGE DATA CENTERS VA12,VANTAGE DATA CENTERS VA12 LLC,45194 VANTAGE DATA PLZ,044288975002,19.04,"228,606",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044288975002&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.003053640000076,-77.44010204999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
179,PEC-LDN-0107,IAD24,DIGITAL LOUDOUN II LLC,43830 DEVIN SHAFRON DR,089374763002,16.45,"266,742",,Complete,Existing,Computer Center. Project covers more than one parcel. The combined acreage is represented.,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=089374763002&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.00466209000007,-77.48496656999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
205,PEC-LDN-0132,HAYDEN TECHNOLOGIES,HAYDEN TECHNOLOGIES LLC,20491 GOOSE LANDING LN,194498227000,119.07,"563,584",,"Operating, Expanding",Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=194498227000&jur=107&taxyr=2024,2025-08-11,39.05171448000004,-77.53956053999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
460,PEC-LDN-0131,COMPASS DATACENTERS IAD I,COMPASS DATACENTERS IAD I LLC,42247 THUNDERBALL DR,194103673001,97.12,551029,,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=194103673001&jur=107&taxyr=2024&LMparent=20,2025-08-11,39.043821100203544,-77.5376012699256,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
85,PEC-LDN-0016,NV-4 CYRUSONE LLC,C1 NORTHERN VIRGINIA - STERLING IV LLC,"22811 INTERNATIONAL DR",034462865000,9.95,"128,500",13.0,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034462865000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.98468471000007,-77.42581522999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
136,PEC-LDN-0065,MONTEREY DC ASSETS,MONTEREY DC ASSETS LLC,21571 BEAUMEADE CIR,060202337000,14.15,"164,455",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=060202337000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.02194221000006,-77.45328951999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
291,PEC-PWM-0060,SI NVA07 LLC,STACK INFRASTRUCTURE,9720 INNOVATION DR,7695-26-7645,15.54,"233,757",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=265451,2025-07-15,38.74664585000006,-77.51875827999999,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
42,PEC-FAX-0025,Perspecta Datacenter Campus,Amazon Data Services Inc,13600 EDS DR,0244 01 0006B8,47.95,"271,471",,"Operating, Expanding",Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0244%2001%20%200006B8&jur=129&taxyr=2025,2024-04-10,38.92334599000003,-77.42683495999995,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
385,PEC-PWM-0087,PROJECT INDUSTRY,INDUSTRIAL PARK COURT LLC,8001 INDUSTRIAL PARK CT,7496-59-2613,42.2,1838000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://egcss.pwcgov.org/SelfService#/plan/71a5c10e-0a22-4286-a5c9-b05bff0d3e5f?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=255992,2025-07-12,38.78174322988001,-77.57918895027709,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
397,PEC-LDN-0111A,AWS H&M Property,Amazon Data Services Inc,25500 MEADOWDALE DR,96183926000,,259000,,Expansion,Proposed,Building C,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4922d1ce-97e0-4321-ade6-f449aace6208?tab=moreinfo,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=096183926000&jur=107&taxyr=2024,2025-08-06,38.92113277033731,-77.48317683035238,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
434,PEC-LDN-0166,ME-DC Pacific,LOUDOUN TECHNOLOGY PARTNERS PROPERTY LLC,22255 PACIFIC BLVD,44267923000,32.52,589400,,Redevelopment,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/ec1e84d1-de53-45a8-917e-34be6c131039?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=044267923000&jur=107&taxyr=2025,2025-08-08,38.99985537981032,-77.44517598997975,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
242,PEC-PWM-0012,Hunter Property,LHR GAINESVILLE LLC,8613 LINTON HALL RD,7496-25-7319,195.69,"3,650,157",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://www.pwcva.gov/assets/2022-01/Frequently%20Asked%20Questions.1.20.22.pdf,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=001468,2024-04-10,38.77340556000007,-77.59043268999996,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
199,PEC-LDN-0126,ARCOLA,PowerHouse Data Centers,,162151929000,30.0,"614,300",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/5A916D29-F069-42AE-A0B4-5181165CB8A7,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=162151929000&jur=107&taxyr=2024,2024-04-10,38.94413030000003,-77.53569968999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
448,PEC-LDN-0155,MERCURE BUSINESS PARK LOTS 19 AND 20,Chuck Kuhn,"44083 MERCURE CIR , STERLING, VA, 20166",91490220000,11.04,178648,,Redevelopment,Proposed,"Currently warehouses. Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/306dbd90-969b-4e70-ac97-be032ae24344?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=091490220000&jur=107&taxyr=2025,2025-08-06,38.98505515086036,-77.47914934247217,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
248,PEC-PWM-0018,Gainesville Crossing Data Campus,CORSCALE,13700 UNIVERSITY BLVD,7497-45-3874,129.62,"482,223",,"Operating, Expanding",Existing,This project covers multiple parcels. The total acreage has been represented here.,https://corscale.com/gainesville-crossing-data-center/,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=265831,2024-04-10,38.801324570000084,-77.58030132999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
148,PEC-LDN-0077,EQUINIX ASHBURN EAST,EQUINIX,22165 BEAUMEADE CIR,061200160000,9.7,"361,600",,New,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/bd36a7c3-e836-4275-a899-347180318c33?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061301740000&jur=107&taxyr=2024,2025-08-06,39.013828680000074,-77.45398777999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
99,PEC-LDN-0030,QTS BRODERICK ACQUISITION CO LLC,QTS INVESTMENT PROPERTIES ASHBURN LLC,22271 BRODERICK DR,044152877000,16.33,"427,300",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044152877000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.99910296000007,-77.44981787999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
285,PEC-PWM-0054,MANUCHEHR VENTURES LLC,MANUCHEHR VENTURES LLC,10900 AIRMAN AVE,7694-95-7303,9.78,"139,000",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=264071&mtab=property&p=264071,2024-04-10,38.71508644000005,-77.49476364999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
262,PEC-PWM-0031,DC 12 14 DE LLC (Amazon),DC 12 14 DE LLC (Amazon),7056 WELLINGTON RD,7596-17-3979,23.5,"311,198",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=225337&mtab=property&p=225337,2024-04-10,38.778106040000075,-77.55823181999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
454,PEC-LDN-0098B,NTT Global Data Centers Building 9,NTT GLOBAL DATA CENTERS VA LLC,44245 GIGABIT PLZ,088407447000,0.0,220132,,Expansion,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/9004B0D2-070E-4A8F-B6DF-746370C4688B?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=061450432000&jur=107&taxyr=2025&LMparent=20,2025-08-11,39.018656459787195,-77.47586732961534,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
477,PEC-PWM-0089,9720 Dean Drive,Amazon Data Services Inc,9720 Dean Drive and 9811 Nokesville Road,101/ 02 00/ 55B,17.43,250000,,New,Proposed,,"https://www.datacenterdynamics.com/en/news/aws-planning-another-data-center-campus-in-virginias-prince-william-county/#:~:text=data%20center%20complex%20on%20Dean%20Drive/Nokesville%20Road%2C,the%20Wellington%20Road%20and%20Route%2028%20intersection",https://gis.vgsi.com/manassasva/Parcel.aspx?Pid=198325,2025-11-19,38.749803369761416,-77.49295696042881,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
139,PEC-LDN-0068,BCORE COPT DC-15,BCORE COPT DC-15 LLC,44862 INTERCONNECTION PL,060307119000,37.9,"446,732",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=060307119000&jur=107&taxyr=2024,2024-04-10,39.02639748000007,-77.45114854999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
162,PEC-LDN-0090,QTS Lockridge ASH2 Quality Tech Lane DC2,QTS Data Centers,44655 QUALITY TECH LN,063494014000,9.03,"252,473",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=063494014000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.99543448000003,-77.45692424999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
408,PEC-LDN-0115A,Vantage VA 3,VANTAGE DATA CENTERS VA3 LLC/Jeff Tench,43321 DATA DR,113272390000,29.75,385398,,"Operating, Expanding",Existing,First building of VA3 Campus. Square footage has been subtracted from the parent entry,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=113272390000&jur=107&taxyr=2025&LMparent=20,2025-08-06,39.07739352033019,-77.50616534998863,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
308,PEC-PWM-0075,Compton Property SUP,Amazon Data Services Inc,8750 RIXLEW LN ,7696-56-8064,,"1,062,000",,New,Proposed,,https://egcss.pwcgov.org/SelfService#/plan/30cd92af-9b69-425c-924d-b7653f1e009e?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=021785&mtab=property&p=021785,2024-04-10,38.77580186000006,-77.51027043999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
